RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
394807,46,"Louisville, KY",msa,KY,958.4061213405395,971.1849716892289,977.3153350863402,980.6721955749746,973.5395733334276,978.7626268481312,973.9856126559772,977.7577336781975,979.2891866752619,986.3488269619237,993.3166153169091,1001.6721613534633,1002.7479136715635,999.9432799439511,1001.044472897552,1004.1167215894385,1012.1135222289756,1018.131469218719,1029.3077714385315,1039.682559566749,1044.8682016056036,1044.1494396897572,1039.5864714076695,1043.4009864726158,1050.2000149553587,1055.8766682544663,1056.2997183578927,1057.6242786112036,1060.6014995893595,1063.0734019500935,1065.4885884618918,1068.3881128522803,1070.7541127860545,1072.9827741812755,1078.358427334995,1082.4672819164593,1086.6675389825164,1088.0518126691122,1092.6539071245109,1095.9020634910933,1100.1296291103918,1100.2169721276107,1102.380391726577,1099.5265399579723,1105.0771212209902,1108.96134121544,1117.1858060993677,1122.5354703875555,1126.2978594854148,1130.293993670236,1135.1957562982823,1140.0923879260679,1142.4474295370221,1148.11294794827,1151.2663343409502,1157.7898413006542,1158.8968941414914,1162.2209519792088,1161.0753024206747,1160.7690681674344,1160.9460490965928,1162.386746810814,1175.5532098463166,1180.0958863965113,1183.0689835376704,1190.3696881363132,1200.515335851963,1209.8817680062416,1217.9684077644201,1226.0151572521434,1233.3295000560795,1241.726353790001,1243.8194317646291,1252.0522434694196,1257.3726320572177,1265.3468065597626,1275.8804926662642,1287.5327811536574,1299.3102122717005,1308.4959546664784,1315.8565688600133,1326.879284558946,1336.2928328928244,1352.3431144974659,1363.3443731659388,1375.5292335968197,1386.003847729812,1396.3376509844654,1407.571628269766,1412.7133892633742,1422.5304294207317,1435.9875279950256,1451.4890093608958,1460.7658919793082,1472.5678438124378,1478.3046141008804,1489.913433841805,1497.0694020607857,1505.7609840275632,1513.8512599483247,1519.8298893455772,1528.6115793156625,1532.530321497105,1534.3882976201548,1535.4298061715913,1538.6681055569945
394910,47,"New Orleans, LA",msa,LA,1281.9954742310415,1288.9184815980166,1294.3113263783578,1309.530879996069,1304.4799196474971,1308.1053894330278,1305.3576783688675,1315.9096441026568,1320.892890627493,1325.5402448457346,1323.8061694607677,1315.8497841404874,1329.2856005966587,1326.0350451379888,1331.397605037231,1328.029990960655,1331.8171667881293,1336.5632870483637,1331.149307492726,1326.0249604005494,1330.7818961321193,1334.9755858866356,1341.6678038729458,1342.8787040536577,1341.600516419605,1348.9699882313882,1347.8287214078007,1354.2272303347436,1355.520497864018,1353.739769060567,1357.145336509479,1359.3892851857538,1363.1357614645606,1362.0365407287213,1362.0813541334292,1369.9713708275044,1371.7118008128978,1378.598151810302,1381.9494078842197,1386.4791321148887,1385.5852914268416,1388.0150103548078,1390.5191468178193,1394.4397685539325,1396.4300424287992,1403.541531177893,1405.0503795503719,1403.3460335924829,1403.9936204741248,1406.0435569908348,1409.5843911961563,1410.3101367531754,1417.0461155877035,1422.588208979146,1428.0076601436713,1432.78759825607,1436.6234604016888,1439.3490451914768,1445.7980214535123,1452.6133585347466,1460.9782673369432,1465.0094251852754,1465.0827125540523,1467.4102926853695,1464.42967850277,1469.6183556831154,1471.6638993443466,1478.1904697101818,1482.2470930263746,1487.5321189272652,1498.3143491803958,1507.93801703254,1512.6306575677318,1515.6510113039246,1526.6090532322844,1539.0121257580229,1556.1466132049325,1563.2209276912658,1578.0656050322368,1593.0134384403846,,1654.301236477198,1676.6109915974982,1679.6096052777343,1701.7542975477882,1714.3560635630042,1723.8354303008834,1732.4252131333362,1741.9024700311065,1760.854565126892,1769.1852720959375,1773.3953241572067,1769.8681341531083,1770.0147685355037,1768.4118903000226,1781.6552559884108,1782.3087795792944,1791.9095604028648,1800.2671402958297,1807.7617006654893,1812.3348683531228,1812.627180149893,1817.0948915481108,1823.3884118769945,1825.4118611460704,1828.7390576674627
395053,48,"Salt Lake City, UT",msa,UT,1364.7860554521728,1369.9358458599766,1387.2810664406302,1398.903085758398,1404.0657112773051,1406.998670292521,1412.322502899046,1412.502650198586,1416.1513509040133,1425.2349623611337,1442.061642091826,1455.096329366517,1461.7541094551495,1459.6842253707864,1465.3955133037928,1474.0654910546639,1478.5472883146322,1477.4916877060787,1473.340638557536,1487.6872806607237,1496.6118706552363,1505.6665368953916,1512.2397990998218,1515.5752107393864,1525.9216765169522,1531.0490056633353,1536.8451429095685,1532.8208351329802,1546.8372354464223,1558.2532764923847,1573.64892158102,1574.8943552918786,1580.9614269664178,1586.7949930418492,1585.6941723261823,1595.184775214049,1595.4177222476494,1609.4268253077807,1613.561570609052,1621.882890082571,1621.4456437413517,1625.34587727228,1631.0704079624743,1642.0246979523977,1651.0248388085627,1662.2326112358776,1675.491462821625,1684.0378872346716,1682.2660416087067,1687.7514598135056,1696.3944226519968,1706.0624420132717,1714.3253033716896,1721.6006440241597,1725.7928933646315,1728.790798862434,1731.82420699981,1732.7340300932538,1735.697311056641,1737.3325306126485,1750.0223402706629,1751.093807043175,1768.789837641926,1761.5081303249162,1773.7273397698689,1785.1237903083752,1798.7989584665243,1806.7379316357685,1829.5789748279135,1841.6740842463123,1862.3424575496201,1886.1666359835829,1908.0734087374467,1939.4392433039518,1943.0505744068485,1967.4661955620002,1996.4567773806566,2016.7621366646479,2041.3584563300499,2056.310785606939,2081.740956764019,2112.014344114535,2139.532994147022,2162.741724884637,2186.121000964085,2208.1203112688913,2238.798534616215,2256.145029953214,2278.0547845364626,2289.836373182914,2296.967435382153,2308.565349206836,2326.178305057108,2346.0600310762134,2354.0849437353463,2363.887307498759,2368.7790272895604,2372.4028157962116,2379.8676505248036,2391.596188625564,2391.3565616699902,2402.7503160398246,2413.5215221367935,2425.7885041697864,2422.4405629610633,2415.876796627504
394669,49,"Hartford, CT",msa,CT,1583.4697930115003,1579.261670269848,1590.6901551500248,1600.9674532463027,1605.6547339789022,1596.0769167288645,1602.9741025589121,1605.8608901841483,1619.3961983354495,1620.736717191646,1612.7629729557898,1615.4409113515644,1610.317631064108,1621.7508638231723,1620.9770694305328,1620.0220028490853,1628.0581818650262,1632.7618964855785,1632.7468118556878,1632.3660014593272,1638.1786946772713,1644.1321872812803,1648.9962157937293,1641.7401164724251,1647.2456534121043,1651.0255214882536,1659.2400968016252,1672.8455519687404,1673.4928651656007,1660.996043278143,1656.7200012873127,1660.5058100537585,1656.5090476814084,1658.8194615018983,1664.8094064735021,1682.2658152822103,1689.1700653661976,1680.4986945589237,1675.458265037786,1677.9672756776215,1683.6079015367427,1694.3263759226681,1700.199332202507,1712.2490370758426,1720.784147249703,1723.3093400889254,1724.6516489950204,1714.1938792699623,1717.2546011351042,1723.3630234196203,1730.872298526055,1730.555675846572,1732.88457749803,1739.1824581612082,1746.177453869185,1745.1239532056627,1749.4941441700028,1756.3468757065268,1763.5000995797259,1776.9206912746859,1783.3354014737881,1795.6592522513467,1792.0620184794032,1799.1571126544723,1803.2473890502026,1818.1553463272642,1824.85936241876,1841.5111936589024,1851.361949802598,1873.2206946139302,1879.577750127106,1890.204616173657,1891.1771402352658,1884.1123425902272,1902.7236784690829,1915.9251921808043,1942.640224982314,1958.0655878966193,1991.2910016854605,2021.197132184864,2041.752913422715,2054.118399450138,2103.0963163803863,2122.0549020533235,2160.093293108425,2145.583117281874,2169.081790450776,2176.2298294359357,2197.821404133942,2209.930553787408,2224.4552891371245,2240.5997182144215,2265.044470622838,2277.9357653598136,2272.715059605423,2288.4386804015385,2296.4288118405425,2347.6958531517844,2360.095647309497,2385.9766037919076,2392.998910278397,2411.368723819259,2419.6748097961877,2426.708607326944,2433.956962580304,2452.043770453483
394425,50,"Buffalo, NY",msa,NY,,,,,,,,,,,,,,,,,1064.5259403546495,1059.5796417744593,1051.2869605058152,1049.7226140153707,1046.1730493190764,1051.8062354763854,1074.5711495256644,1079.1100765492113,1087.1065928458902,1091.1250189341001,1100.7921177581484,1107.6567414554488,1104.7920031300619,1123.1982054441346,1127.2383730918627,1137.4232307001512,1140.6291541223295,1152.4791166134378,1154.1932844393732,1163.9364848667867,1170.2581666269805,1180.7999106637942,1171.4818674692367,1166.8531876267248,1165.4025164434056,1167.10867654821,1184.3386991708437,1185.3878387746422,1182.2249140086626,1176.010227134149,1186.3541052363164,1195.9327818829847,1213.8103104291467,1201.24130985061,1212.8516083554475,1221.9283957224275,1235.7865473709303,1237.518261484207,1234.3311600579505,1239.109358748432,1251.1796071306153,1259.896660181508,1256.325409410725,1253.4568728514832,1244.9199978348236,1259.0337079562273,1273.571517492333,1284.0661825364807,1286.856696350887,1297.3424069438329,1304.1721381737402,1315.742950802436,1319.0880647846086,1325.8388593990749,1333.502657785339,1350.1413010721722,1352.3438934099202,1378.0910547049168,1382.1243238103584,1409.5866989944636,1416.2782217748054,1434.843831036705,1438.2021622137697,1456.4110399014908,1478.453719930994,1507.7511719418462,1508.3946337886214,1525.4264978735594,1526.6097633476004,1549.983143645684,1547.0217965612562,1559.5641578665086,1560.0808143600188,1569.615252387138,1582.1407649167552,1594.1176152897544,1623.692358840762,1616.3009131912509,1639.4153468076597,1644.7072961705169,1671.990243994997,1663.688600902661,1687.4186410698262,1685.6053205117641,1706.07244701611,1710.7495696166686,1721.538665403598,1722.3609955723546,1707.7440602649358,1717.1445221445222
394388,51,"Birmingham, AL",msa,AL,969.5520619410771,972.3297867679651,976.4267678932124,979.3599098548038,977.3174479895033,979.5950104636047,977.671229044521,978.6389228758165,977.0256506445967,980.0260480628876,983.1467631798482,988.5259020059402,992.0125954345224,993.4480003173568,990.7009983008886,989.5555980590342,991.7750948548651,995.0027412163994,998.5159565427193,999.6350989586499,998.4752583249995,997.9396939709573,997.2579725916414,1000.9882649910453,1001.0155908969268,1003.322008045142,1005.4631821932276,1008.8688999069219,1013.2185800329848,1012.6128429215518,1017.8549194754581,1018.8838636956617,1030.2089548591591,1027.3729539052363,1033.756092917643,1030.5173361708723,1035.0517506285994,1038.9103334048664,1045.1757917224982,1050.757881840519,1052.7397471519607,1056.7233780229997,1056.5090379527871,1057.6729020908801,1057.4758321186073,1066.727444700717,1072.8913294238478,1082.295586549846,1082.796699017869,1083.5678195041207,1085.2876068572639,1086.4958527259994,1089.425992705865,1092.8771500766907,1096.6491790147659,1101.7508165643894,1103.1767633502493,1103.8828347321078,1102.3010200120852,1101.8698160748925,1105.0620909004733,1107.7794929785173,1119.9914048767553,1124.6209813171015,1127.9037034741666,1130.9726753502866,1137.3523388206622,1142.946085177951,1150.4685723783018,1157.6449022912345,1163.6072798398689,1170.0700477716898,1174.4562370801223,1180.3689744263381,1188.236264175621,1197.410998656827,1210.0632669101467,1217.8378070762135,1227.2493792175194,1239.8403553751368,1250.4280433273332,1263.395151328695,1271.0239205595676,1287.610125983864,1296.0844363158574,1304.920749205593,1306.316110524226,1312.6810590812995,1318.0223198232036,1327.9370950097189,1332.5052284533958,1341.3182189495333,1348.2588937229812,1355.2163568672215,1365.3012274275193,1368.085667158024,1377.2639629105875,1385.1233867750154,1396.408979478751,1404.3405336347237,1411.3535242637402,1417.2690694785256,1425.6958703706857,1429.0844569232402,1434.567157399548,1438.841645622052
395031,52,"Rochester, NY",msa,NY,,,,,,,,,,,,,,,,,1167.5511908891567,1162.5125593978569,1157.8697753072247,1146.4332582947652,1156.209624425131,1171.798026708708,1172.3953377717842,1159.0173310599607,1160.6613639224192,1182.0834779360932,1203.4697750661924,1208.3650801829422,1191.592091155859,1195.721451127132,1209.1066310218944,1219.1291794099113,1219.756430264682,1219.8615590177576,1228.3032675065247,1245.915871436611,1253.5190017026473,1252.7085620795613,1247.4967134425935,1247.4440689708817,1255.3814495977258,1256.3091493550698,1266.2275513157217,1278.8955507044905,1284.1350139612143,1290.2026785306377,1287.8736992697582,1292.5422868734574,1289.418021956109,1293.9981368929643,1298.1806503068367,1307.9549882987155,1317.0331408698828,1326.6296098751563,1325.069098563215,1324.3315807746628,1330.1581858146947,1334.1848416043772,1343.9104204941366,1346.653478009722,1357.7813463984558,1363.1937879432528,1368.9116480619527,1370.2458648515026,1373.7176215018974,1375.6961686342684,1384.210828644069,1393.4205758368223,1407.4755293145965,1417.936032639477,1428.2553841686745,1447.1211885837588,1446.4854881695862,1454.062605293327,1459.8961146095976,1479.0557753124936,1494.6224672226163,1507.1350142394326,1535.8883402434449,1544.76208476676,1542.9821830321323,1548.5830893414181,1556.1472992896915,1566.0127584366114,1563.143063235371,1608.4416709372929,1634.1704623666596,1641.1545347236356,1629.6909581728978,1646.3762065410037,1673.4513227964003,1691.3582283387946,1711.6732185796673,1709.063555018201,1724.8812301657942,1736.6452683638179,1765.9781201056005,1754.4365169627822,1760.402590962531,1776.611055408072,1810.406576587936,1824.2046386820964,1819.949230815613,1834.8870064799564,1853.0938996567945,1887.761562998405
394640,53,"Grand Rapids, MI",msa,MI,949.2777550224969,953.604758205718,961.9459214992401,972.7184074482269,984.1653415555386,988.0235813758276,995.9608826716941,1007.2484523228783,1020.8199853854196,1030.3409851551753,1030.5398408002318,1038.3844225871383,1045.710765698563,1058.495859702337,1061.963860615964,1070.6672060880003,1078.6321732191286,1092.516562865683,1096.8335659381007,1100.0414539103037,1102.1877430772488,1106.5834295778754,1122.31838561152,1129.5034855209306,1139.5916657822665,1145.8828752466231,1152.8890832696227,1158.010189539077,1159.2432125880696,1167.3578796988907,1171.9127225000352,1178.607144953615,1174.4448051864867,1181.168252375755,1178.9728720686865,1190.026979536093,1191.47837242841,1195.6002365526929,1205.8527489380829,1212.7472312579825,1219.4538676937366,1217.5503899124908,1227.565133640362,1238.3414026520118,1248.9602815073554,1252.333927172843,1256.7706718605968,1269.6110366985395,1273.340589344977,1274.5878808649345,1276.187381833613,1279.9359485908603,1285.8566728098394,1293.7426274747102,1295.7781040636046,1295.9069310321302,1301.5595058820297,1306.5711087653672,1312.794316316694,1306.9751997885692,1312.3066426646178,1318.6026923954767,1337.8725490990405,1338.5100179828826,1338.1479699254692,1346.5326427573887,1352.8495548231845,1358.2237907589831,1366.3691426745468,1389.581074981549,1406.9293700527537,1419.1664874264332,1414.8421329465116,1420.9267950010715,1439.3195861659938,1454.584052888443,1470.990460810722,1482.0170043285784,1505.4971798169654,1528.48342178867,1546.2712522708282,1531.1302101655374,1552.666875949427,1578.449124901637,1616.0977142514516,1617.0579010914887,1620.150290537903,1642.249022084704,1661.5843783996247,1675.9855153023796,1680.3499943174654,1697.6286214520073,1708.3847518171617,1721.213612180075,1720.6693598909817,1723.6751850290545,1723.1990922847385,1746.2426418909695,1759.8214630172574,1762.5356880815966,1766.9232181984553,1775.9800443770175,1786.7535000586056,1787.7673687076444,1795.8106731822838,1815.9275184275186
395167,54,"Tucson, AZ",msa,AZ,1027.7151802404262,1028.2707775865401,1029.3075543958544,1033.5928347462677,1034.684139970847,1035.7442813176651,1040.362195501468,1047.4198493409847,1050.8094828356077,1051.3591511489537,1053.471743590008,1059.4206395801243,1068.8417022225508,1066.8429933352222,1065.549851546235,1067.4250986025258,1074.530443146086,1081.1546968168807,1079.4078718152466,1080.1281969593495,1082.2921596189587,1085.3042437166378,1088.5749283500304,1091.5906125684287,1094.8207734933146,1106.2114092015754,1117.5441113714664,1125.250450333353,1129.8407316303699,1127.1825389147898,1130.6914935376808,1130.0387107514066,1138.8392529789942,1146.2688666835002,1154.0534468028825,1153.911126612129,1155.7568654399392,1162.352937152068,1172.2367936107312,1182.0813038842225,1183.3741996737429,1193.7942759556363,1201.114630388801,1212.4719869946218,1218.4970503636418,1223.2464912787186,1227.933221452509,1241.4881063996304,1250.5612052797944,1256.6646286732062,1258.2503262161722,1261.2238296230437,1271.8111475230335,1279.0916931290747,1287.5203086420531,1294.3047787475707,1300.2018630604546,1307.7557549574312,1315.0696455628606,1319.402100330657,1326.169758751819,1331.3651280886459,1346.3777107053654,1344.8860971677627,1348.0798899807871,1349.7645463012004,1365.6728497007282,1375.9659359818286,1398.2348587121198,1413.412308092862,1431.1914024715302,1443.294398212889,1459.9788283809812,1470.2536332249194,1488.0864400703583,1517.6262209359031,1547.9767263416188,1574.1614346433648,1586.5098623020747,1619.2639613150034,1650.3076420766506,1679.444044970532,1701.2940544333649,1714.5872395241256,1733.4808748757705,1738.4513557330697,1751.4792628693674,1761.8015513584394,1773.118436685945,1780.624051749646,1785.8498512541673,1791.1535771338715,1790.3024778622812,1793.1104538341274,1796.4159676998472,1808.9398570773249,1814.288652040082,1833.5304402492877,1840.634309310584,1845.603749512971,1847.201704743769,1854.004454647525,1865.946755050932,1867.7538428821952,1872.1147364615224,1875.7888412601212
753924,55,"Urban Honolulu, HI",msa,HI,2317.25315785212,2333.1503844219196,2359.2150809693476,2325.308322066764,2315.238398895973,2305.3162735039764,2331.8194432094533,2336.0235301400976,2335.212887361673,2350.0683080132476,2361.261700200208,2372.8048095935437,2367.984444502853,2361.7666775781327,2353.9144007000555,2376.926539564169,2392.8934092169693,2404.6661734100026,2390.754920824423,2373.9853668151322,2387.202367607918,2378.7053342630265,2391.570622641684,2384.1332858591268,2406.582247099199,2413.3421645358458,2426.6657937153213,2450.617979948584,2450.3962483994665,2447.48084458549,2433.2228511670796,2446.923675922751,2453.3304875913814,2462.5160645016713,2459.8451562397922,2466.5171639006485,2448.879962882385,2457.319053368793,2449.8928516292485,2458.301554835324,2460.121117074252,2486.0299925501267,2499.486121601781,2502.047104689221,2496.5633120214434,2492.50773232897,2504.8264481486426,2510.074915412711,2527.8320791495617,2532.29162558913,2544.338458854242,2535.1579086994843,2543.9508358875964,2536.7568411593975,2548.852435581344,2557.574968195603,2570.238437069581,2584.862732375945,2588.443931387232,2597.12668587824,2602.725212101034,2609.4931103091226,2578.3087748560642,2572.475574272177,2567.676605210589,2574.125940555832,2562.4177077641807,2560.0865592903456,2570.8922835302665,2573.7345256564286,2594.786197250022,2603.5598240184677,2642.319575517512,2661.740224739473,2693.938981797338,2716.5872391425705,2736.213062217598,2750.292056539957,2791.9703214930305,2846.1092523388893,2869.676504603623,2885.2280113493525,2889.4465088115303,2892.8410523811353,2873.690473913128,2924.0171781568,2945.9286375832166,2974.1984422274213,2955.0294065687945,2993.968291368668,3009.7600795914454,3008.969303432228,3018.939289130559,3023.101366185392,3042.5673872814436,3067.489387488735,3096.7560444987726,3081.480671041425,3086.656507444196,3089.085399055967,3129.445344321801,3125.480660264949,3128.6260340544927,3136.303069181772,3148.214025466533,3170.1459692925214
395169,56,"Tulsa, OK",msa,OK,968.1303318808006,971.5316992043411,973.7289528365653,980.4295286415728,978.8552047786859,977.9205288240727,978.2463621301544,984.5187898177867,983.9896551909341,986.2570778711737,985.1891216421018,987.9986097202099,987.2944113970177,987.8948895796848,988.5504942819539,988.1933078991632,993.3903708879913,994.0204909464676,995.7160570290587,990.567801837793,991.1231550468169,988.6646081494303,985.079897981883,984.252716308668,986.0534115416781,991.5996187451582,994.9736264372381,998.1440743869655,1000.468743841218,1002.7869009149593,1003.254308234812,1002.1256093453222,1001.9388891734646,1002.8569082658083,1010.672599884106,1012.7327141230143,1016.8854865377465,1013.1976648787238,1014.6754396692244,1014.957031611958,1017.3273918917934,1019.9552971717758,1022.6662264827822,1026.95031197883,1030.0108624062038,1033.0607652996646,1034.0134571026856,1036.975737781565,1039.3043138662492,1043.026359311354,1044.9690229616142,1048.1344716084548,1049.4657857901389,1051.593589841147,1054.4259674619477,1058.122098640472,1061.43422981481,1064.848085310311,1066.8852149595998,1069.663392296719,1071.5693412604398,1075.5871795586015,1081.6755672361012,1083.4855790923343,1087.4154482946458,1088.408543901138,1097.0392783366676,1106.9461798739806,1118.4072832545146,1127.0165819497065,1135.3377359504225,1143.6347912621864,1154.6069181794974,1168.036715616761,1178.297650642838,1194.4741901755333,1206.6718096231004,1221.4930326322715,1233.2034011674705,1246.8038196702312,1263.5501777270224,1275.2840147170136,1290.5528680597993,1301.9579254623955,1310.9627921670267,1317.932364191643,1328.1858198167286,1339.6249965085133,1348.465114118816,1353.4682836806592,1363.2084185575343,1372.1580099589683,1371.7912770924033,1376.1266279094875,1380.0279955100407,1387.5835453402142,1396.0685628236597,1403.888676208207,1410.563860427,1413.700405571146,1420.5958244290007,1429.6197136249818,1434.745725204783,1439.1433776027097,1448.7649355591777,1458.020435597033
394619,57,"Fresno, CA",msa,CA,1236.3032174961845,1238.3654894395656,1245.160948258226,1248.1516116418893,1251.9265948737875,1248.893191238273,1251.8716779173394,1254.0734871729385,1263.0451137064736,1272.5970658317292,1280.4760370759498,1283.189295528249,1279.4246744900984,1284.7495810372243,1296.0226406034626,1301.5499588415103,1300.008087685296,1305.0073630001802,1313.480739755958,1327.257508961071,1330.9538778847768,1336.2880965506731,1334.3797867032433,1341.115943742352,1343.1266724859584,1346.799828865837,1348.814423450851,1363.090914120552,1378.3920768317148,1390.4478610911613,1392.6328342958818,1394.6436051995872,1399.6836095592646,1403.71099566241,1413.1726406490084,1412.878587947505,1420.1161183938784,1421.4325254707892,1428.2333194058224,1432.123389710906,1436.9859054448327,1445.1254945498565,1449.7284403650476,1458.444153950006,1460.2142235409756,1473.590543163228,1480.1203878848391,1498.5962024724554,1502.2368413019474,1518.7926624514782,1527.159900985277,1532.8353610751053,1538.804360926437,1542.6476076445779,1553.4782759571547,1559.970077810773,1572.3942608097327,1575.409297593562,1582.656819495102,1583.3301734280521,1592.8721228894506,1594.1897359738539,1600.793518125821,1588.5505680027923,1596.1371083269232,1617.532890490071,1632.4268821981525,1644.2369888396504,1658.460724836031,1685.2104612633098,1697.480989934332,1704.7020460530355,1703.203427302628,1720.4033574861683,1756.0218215636473,1821.2145352853688,1856.4297296617058,1877.202841176054,1885.729531165303,1919.9057892622507,1953.5035363559425,1967.3007270243443,1999.7858061703992,2004.1169310157259,2031.8684028439309,2027.9160173392793,2058.3700235682404,2055.230304363747,2076.333598529641,2082.1200802518083,2097.241907826689,2087.947634385325,2090.7139395945514,2110.7048802959025,2116.1928687850695,2145.9392679639072,2159.2184152861732,2187.721739131456,2182.2412257391293,2188.7747278868565,2188.86526791812,2205.8851495040153,2223.7095028518925,2248.237722145175,2262.9984181446953,2271.7260312151616
395238,58,"Worcester, MA",msa,MA,,,,,,,,,,,,,,,,,1467.3598311444723,1483.797862986244,1474.2272821493998,1495.0122396369604,1506.5505165976404,1534.0177478722978,1525.0604503890584,1525.8718299159225,1519.1463296852155,1523.9642171052672,1527.0144680175993,1546.450635350627,1564.2860687882448,1558.2833602871094,1542.5861122441704,1518.6579922504384,1535.38374395895,1561.7066748339178,1581.4239335175587,1579.8620418080886,1559.6134752326861,1554.7919081669766,1558.8563526796054,1570.6935479340907,1578.952385516235,1591.8019956663381,1599.2310051194368,1617.795267221744,1609.7593340616068,1604.090851165655,1614.2744070403396,1628.2930215713884,1649.6914493794384,1649.3850553653024,1661.11572173905,1655.534021007949,1653.030572395678,1658.610230028671,1678.4300556860746,1688.2051817106244,1701.810066656255,1707.0500364118648,1710.7713718248278,1720.5300971000092,1735.7210634250196,1759.7473050519645,1765.287936906374,1745.2132403539524,1740.6004526345682,1752.3208496977118,1760.6391748066947,1760.4359016246838,1755.7650406352968,1780.8912982734107,1791.0298391183692,1835.6731678101446,1837.079802513147,1839.9383700683604,1834.2801142370413,1861.0215338588207,1886.5235344694831,1902.1199592444864,1908.5283781726528,,1965.0547459429679,2004.049400744891,2039.561601973262,1995.6723866208938,1990.0424195239234,1982.624900868712,2063.0482167237383,2119.6505365812645,2170.6915495166413,2195.9215515347855,2171.4790355570835,2183.1539017545097,2200.9567154994625,2206.9674526080958,2218.6657949051987,2273.1389790679204,2316.0000431989597,2355.1933217658548,2333.970182481928,2322.268485257581,2313.8453354254884,2328.634888018105,2389.0223296853856,2412.8310792135194,2429.957544170472,2445.0
394938,59,"Omaha, NE",msa,NE,1126.7280496787776,1129.3829486357859,1136.3094094453102,1134.6011405689349,1139.1927771694334,1138.4487160300748,1141.548823225485,1145.5155131278145,1145.9587741975429,1148.675652623766,1153.1673226073156,1165.951595596092,1173.269260172258,1177.1885458521406,1172.7085229768247,1172.2550889751078,1169.2858847873572,1173.774931351409,1183.4431805599374,1189.5020325501016,1192.0799509546523,1188.892277693506,1195.9672897220164,1191.688323978662,1196.7793396115803,1196.1565258852656,1211.6404112727853,1219.3154553961729,1221.5097152918147,1223.8573252444953,1223.810784687736,1226.3101655579915,1229.5306775842112,1233.9059827905776,1232.8851569848457,1234.4966979873982,1232.771942068369,1240.8632952891112,1246.3522529681795,1254.3516260822655,1259.7217101233236,1260.7745557098233,1263.7301273181322,1269.1361440993207,1279.811365343137,1284.6756081068038,1286.2686251694113,1291.6519162818875,1297.3255033846867,1303.9530138276646,1302.6263828781064,1303.0282608868163,1308.8882010749805,1316.8473746514348,1323.5237527637423,1327.9206634242498,1328.8750570113366,1335.0704799712194,1344.4770472644125,1351.837317221183,1359.132809773454,1362.2661388559677,1361.6941333911072,1367.9732505542686,1374.6306292255128,1379.3566037074368,1388.5322449103733,1401.8499656607953,1414.505139701537,1421.1458173219153,1425.17769594903,1438.7541289950111,1452.5369022281914,1468.4743436985739,1476.4546116889471,1481.454973550901,1487.9583862030374,1504.9668521769197,1518.4495740867767,1529.7400973457118,1533.3805346582326,1544.388889791614,1556.5378277856719,1565.9446616390865,1573.724721890219,1583.136369430286,1597.7302510744964,1612.0009783265039,1625.6499166828553,1633.9004416272628,1645.7291948387638,1651.2806759696443,1669.581831027262,1680.63991915486,1691.97760629258,1701.7071842836294,1713.2060610977485,1723.0042032909737,1731.5091227061698,1741.8544907612788,1751.631882005032,1760.3904506842096,1767.146309317594,1779.0692584904198,1784.8185781067873,1793.2962774157384
